StoreId,Mean of Rows Added,Mean of Total Rows,Mean of Uploaded Files Count,Variance of Rows Added,Variance of Total Rows,Variance of Uploaded Files Count,Standard Deviation of Rows Added,Standard Deviation of Total Rows,Standard Deviation of Uploaded Files Count
543,60.81481481481482,2239.962962962963,12.703703703703704,8165.31054131054,9605145.80626781,151.6780626780627,90.36210788439223,3099.216966633315,12.31576480280712
544,0.0,1312.6666666666667,0.0,0.0,1032053.7692307689,0.0,0.0,1015.900472108744,0.0
545,0.0,203.66666666666666,0.0,0.0,86150.99999999999,0.0,0.0,293.5149059247247,0.0
546,0.0,1293.6666666666667,0.0,0.0,254971.6153846153,0.0,0.0,504.9471411787726,0.0
547,0.0,4662.0,0.0,0.0,6940244.076923077,0.0,0.0,2634.4342992230945,0.0
548,0.0,3341.6666666666665,0.0,0.0,8095580.538461536,0.0,0.0,2845.27336796687,0.0
549,3770.814814814815,6158.407407407408,39.03703703703704,10446360.541310541,650842.3276353276,1236.11396011396,3232.08300346859,806.7479951232154,35.15841236623122
550,632.0370370370371,1821.3333333333333,9.555555555555555,856583.8831908836,1810978.8461538462,179.02564102564108,925.518170103042,1345.7261408451002,13.380046376064662
551,2763.3333333333335,4309.62962962963,9.62962962962963,7554766.923076923,2638664.9344729353,14.934472934472929,2748.5936263982207,1624.3967909574726,3.864514579410062
552,0.0,532.3333333333334,0.0,0.0,338263.15384615376,0.0,0.0,581.6039493041237,0.0
553,0.0,2751.6666666666665,0.0,0.0,1340566.8461538465,0.0,0.0,1157.828504638682,0.0
554,0.0,496.6666666666667,0.0,0.0,55596.69230769229,0.0,0.0,235.78950847671805,0.0
555,0.0,979.0,0.0,0.0,1990608.2307692308,0.0,0.0,1410.8891631766228,0.0
557,0.0,2013.6666666666667,0.0,0.0,920803.3846153846,0.0,0.0,959.5850064561163,0.0
558,0.0,1923.0,0.0,0.0,940154.5384615385,0.0,0.0,969.6156653342284,0.0
559,1607.9259259259259,3202.6296296296296,25.40740740740741,2726335.301994302,1452164.8575498578,276.7891737891738,1651.1618036989294,1205.0580307810317,16.63698211182466
560,1423.0740740740741,3286.740740740741,6.888888888888889,6748127.763532763,6313127.43019943,42.25641025641025,2597.7158742889424,2512.5937654542226,6.500493077944953
561,0.0,2212.3333333333335,0.0,0.0,1124197.1538461538,0.0,0.0,1060.281638927202,0.0
562,0.0,1470.0,0.0,0.0,1071900.0,0.0,0.0,1035.3260356042438,0.0
563,0.0,1729.3333333333333,0.0,0.0,931001.7692307694,0.0,0.0,964.8843294565257,0.0
564,0.0,1482.6666666666667,0.0,0.0,1050213.0000000002,0.0,0.0,1024.7990046833575,0.0
566,0.0,787.0,0.0,0.0,163448.3076923077,0.0,0.0,404.28740728880945,0.0
567,0.0,113.33333333333333,0.0,0.0,26676.923076923085,0.0,0.0,163.3307168811889,0.0
568,81.77777777777777,1990.6666666666667,0.48148148148148145,24306.871794871797,5305160.999999998,0.25925925925925936,155.90661241548352,2303.293511474384,0.5091750772173157
570,521.2592592592592,1387.962962962963,4.148148148148148,802353.9686609685,995249.96011396,28.74643874643875,895.7421329048715,997.6221529787517,5.361570548490316
571,0.0,313.6666666666667,0.0,0.0,43763.76923076924,0.0,0.0,209.1979188012377,0.0
572,221.0,3540.6296296296296,7.185185185185185,155847.15384615384,20850431.62678063,48.233618233618216,394.77481409805495,4566.227285930982,6.945042709272436
573,0.0,10716.0,0.0,0.0,68481364.84615384,0.0,0.0,8275.346811231168,0.0
574,2246.5925925925926,5209.037037037037,27.40740740740741,4224830.943019942,4297045.113960115,399.71225071225064,2055.4393552279626,2072.9315265970836,19.992804973596144
576,0.0,672.0,0.0,0.0,937905.2307692308,0.0,0.0,968.455074213167,0.0
577,0.0,1646.3333333333333,0.0,0.0,193263.46153846156,0.0,0.0,439.6174035891454,0.0
578,0.0,1581.3333333333333,0.0,0.0,220929.4615384615,0.0,0.0,470.03134101723634,0.0
579,6422.407407407408,14205.62962962963,23.25925925925926,31323110.404558405,43109596.93447295,388.8148148148148,5596.7053169305245,6565.789894176705,19.718387733656492
580,0.0,5189.0,0.0,0.0,11633037.923076924,0.0,0.0,3410.7239587918757,0.0
581,0.0,1448.6666666666667,0.0,0.0,1312245.2307692305,0.0,0.0,1145.5327279345756,0.0
582,0.0,1038.3333333333333,0.0,0.0,608943.0000000002,0.0,0.0,780.3479992926234,0.0
584,0.0,2378.6666666666665,0.25925925925925924,0.0,2992988.9999999995,0.19943019943019946,0.0,1730.025722352127,0.4465760847047225
585,0.0,2103.0,0.0,0.0,9185418.692307692,0.0,0.0,3030.745567068884,0.0
586,1.3703703703703705,3945.814814814815,2.7037037037037037,11.626780626780622,32283780.00284901,47.90883190883192,3.409806538028312,5681.881730804418,6.921620612893481
587,549.8148148148148,5845.740740740741,33.44444444444444,778318.6951566953,51560255.19943021,837.2564102564102,882.2237217150167,7180.546998622752,28.935383361144712
588,0.0,2888.3333333333335,0.0,0.0,6923563.153846155,0.0,0.0,2631.2664543611227,0.0
591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,0.0,2514.3333333333335,0.0,0.0,13088309.769230766,0.0,0.0,3617.7769098205554,0.0
593,2028.3703703703704,3871.814814814815,19.296296296296298,3540422.54985755,276262.0797720797,236.9088319088319,1881.601060229705,525.6063924383718,15.391843031581107
594,0.0,46.666666666666664,0.0,0.0,4523.076923076924,0.0,0.0,67.2538245981366,0.0
595,0.0,88.33333333333333,0.0,0.0,16205.769230769229,0.0,0.0,127.30188227504426,0.0
596,3771.4814814814813,5877.037037037037,19.11111111111111,26875719.874643877,21449850.190883197,75.25641025641025,5184.179768742966,4631.398297586075,8.675045259617395
597,212.59259259259258,3248.4444444444443,22.85185185185185,99580.78917378916,5688509.102564103,348.13105413105416,315.5642393773242,2385.0595595422983,18.65827039494964
598,517.5555555555555,1550.851851851852,9.703703703703704,792357.0256410255,1303636.4387464388,160.29344729344726,890.1443847157749,1141.7689953517038,12.660704849788074
599,0.0,367.3333333333333,9.703703703703704,0.0,280247.076923077,160.29344729344726,0.0,529.3836764796181,12.660704849788074
601,0.0,1301.0,0.0,0.0,635705.3076923077,0.0,0.0,797.3112991124029,0.0
602,1574.037037037037,3198.185185185185,29.62962962962963,2654756.421652422,862460.156695157,1099.934472934473,1629.3423279508888,928.6873298883522,33.16526003116021
603,0.0,420.0,0.0,0.0,67189.15384615384,0.0,0.0,259.2087071187113,0.0
604,3111.1111111111113,6329.62962962963,58.74074074074074,9427825.025641026,1395367.4729344728,1145.5071225071222,3070.476351584722,1181.2567345562406,33.84534122308597
605,0.0,1140.3333333333333,0.0,0.0,671494.3846153847,0.0,0.0,819.4476094390567,0.0
606,0.0,6445.666666666667,0.0,0.0,64549108.615384586,0.0,0.0,8034.24598922541,0.0
607,0.0,9282.0,0.0,0.0,135686058.23076922,0.0,0.0,11648.435870569458,0.0
608,0.0,787.6666666666666,0.0,0.0,894566.9999999999,0.0,0.0,945.8155211244949,0.0
609,0.0,229.66666666666666,0.0,0.0,35516.99999999999,0.0,0.0,188.45954473042747,0.0
610,0.0,135.33333333333334,0.0,0.0,11325.000000000002,0.0,0.0,106.41898326896383,0.0
611,0.0,941.3333333333334,0.0,0.0,219787.15384615381,0.0,0.0,468.8146263142329,0.0
612,0.0,1884.3333333333333,0.0,0.0,7374555.923076922,0.0,0.0,2715.6133603804724,0.0
613,1119.3703703703704,2497.1111111111113,13.11111111111111,3673061.626780626,3425121.41025641,241.71794871794873,1916.52331756768,1850.7083536463572,15.547281071555526
614,0.0,3444.6666666666665,0.0,0.0,1886241.0000000005,0.0,0.0,1373.404892957645,0.0
615,0.0,1904.3333333333333,0.0,0.0,7531931.30769231,0.0,0.0,2744.4364280653886,0.0
616,2347.703703703704,4237.555555555556,44.22222222222222,5948831.985754987,1516016.7948717948,958.0256410256412,2439.0227522011737,1231.2663379106061,30.95198929028054
617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,0.0,1616.6666666666667,0.0,0.0,1177319.3076923073,0.0,0.0,1085.0434588956828,0.0
619,0.0,2427.3333333333335,0.0,0.0,124506.23076923081,0.0,0.0,352.8544044917547,0.0
620,0.0,105.33333333333333,0.0,0.0,7954.153846153849,0.0,0.0,89.18606307127729,0.0
621,578.8888888888889,5106.518518518518,71.96296296296296,644790.1025641026,30367544.79772079,3925.9601139601145,802.9882331417457,5510.675530070773,62.657482505763944
622,10247.555555555555,15997.703703703704,38.148148148148145,266103877.33333337,227062636.52421653,939.1310541310542,16312.690683432129,15068.597696010618,30.64524521244779
623,1461.9259259259259,3245.037037037037,20.62962962962963,1810079.0712250709,793239.5754985755,350.16524216524215,1345.3917909758,890.6399808556629,18.71270269536825
624,346.77777777777777,1591.2592592592594,1.4074074074074074,999052.1794871794,1675264.1994301996,6.481481481481483,999.5259773948746,1294.3199756745623,2.545875386086578
625,106.51851851851852,593.3333333333334,0.3333333333333333,67749.87464387466,13500.23076923077,0.23076923076923078,260.28806089383863,116.19049345463152,0.4803844614152614
626,0.0,1111.3333333333333,0.0,0.0,84108.69230769228,0.0,0.0,290.01498635017515,0.0
627,730.2962962962963,1649.3333333333333,0.7037037037037037,705122.6780626784,22221.230769230773,0.29344729344729337,839.7158317327824,149.0678730284657,0.5417077564954127
628,0.0,2829.3333333333335,0.0,0.0,10988800.846153844,0.0,0.0,3314.9360244435857,0.0
629,966.4444444444445,11246.333333333334,33.51851851851852,2489314.2564102565,34283194.23076923,1158.0284900284898,1577.7560826725583,5855.185243078927,34.02981766081755
631,538.5925925925926,1782.3703703703704,13.74074074074074,296031.4814814815,1538110.9344729343,93.35327635327637,544.0877516370696,1240.2060048527965,9.661949925003563
634,0.0,767.6666666666666,0.0,0.0,268723.6153846153,0.0,0.0,518.3855856258112,0.0
635,43929.7037037037,49299.7037037037,42.48148148148148,3548158403.5242157,3118106497.985754,95.4900284900285,59566.4200999541,55840.00804070281,9.771899942694281
636,0.0,606.3333333333334,0.0,0.0,636740.5384615386,0.0,0.0,797.9602361405853,0.0
638,643.925925925926,2438.5555555555557,16.22222222222222,433736.3019943019,2538646.102564102,213.1025641025641,658.5865941501557,1593.3129330310799,14.598032884692515
639,156.2962962962963,3335.074074074074,24.59259259259259,56413.60113960114,20020610.071225073,497.1737891737894,237.51547557917388,4474.439637678116,22.297394223850226
640,2654.259259259259,5447.888888888889,22.555555555555557,17091698.737891737,12863473.17948718,355.5641025641025,4134.210775697308,3586.568440652873,18.856407467068124
642,0.0,1251.6666666666667,0.0,0.0,1558086.4615384613,0.0,0.0,1248.2333361749563,0.0
643,0.0,537.0,0.0,0.0,30415.153846153848,0.0,0.0,174.39940896159553,0.0
644,0.0,79.33333333333333,0.0,0.0,5068.615384615384,0.0,0.0,71.1942089261155,0.0
647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,315.7037037037037,1443.4074074074074,2.7037037037037037,233943.13960113956,588171.0968660968,35.370370370370374,483.67668912315753,766.9231362177678,5.947299418254505
649,2083.185185185185,5393.555555555556,39.074074074074076,4161202.156695157,6296425.179487179,860.5327635327636,2039.9024870554858,2509.2678572617906,29.334838733709848
650,0.0,604.3333333333334,0.0,0.0,32192.538461538472,0.0,0.0,179.42279248060564,0.0
651,0.0,1598.3333333333333,0.0,0.0,532272.0000000001,0.0,0.0,729.5697362144349,0.0
653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,597.5925925925926,1833.0740740740741,12.555555555555555,905122.0968660967,1755291.9173789183,54.717948717948715,951.3790500458251,1324.8743024826613,7.397158151476059
655,118.85185185185185,1720.3333333333333,5.481481481481482,37652.438746438755,4092046.3076923075,44.49002849002849,194.042363277813,2022.8806953679466,6.670084593918468
656,1509.7037037037037,6854.481481481482,35.51851851851852,1587307.2934472936,41093176.95156696,825.7207977207977,1259.8838412517614,6410.396005830447,28.73535797098755
657,1180.5555555555557,5944.259259259259,26.185185185185187,1656204.3333333335,33508649.737891737,609.5413105413105,1286.9360253459895,5788.66562671327,24.68889042750424
658,861.925925925926,2757.6666666666665,22.0,592099.2250712251,3662713.230769231,194.84615384615384,769.4798405879293,1913.821629820614,13.958730380881846
659,0.0,1224.3333333333333,0.0,0.0,3113291.3076923084,0.0,0.0,1764.4521267782554,0.0
660,644.8888888888889,2841.8888888888887,22.0,1458684.7179487185,5491571.794871796,852.1538461538462,1207.7602071391152,2343.410291620269,29.191674260888945
661,1560.0740740740741,4584.925925925926,28.40740740740741,5211144.763532764,13733158.148148151,483.32763532763545,2282.7931933341583,3705.827592879646,21.98471367399711
662,380.8888888888889,2875.1111111111113,16.22222222222222,315583.641025641,10643915.410256408,340.17948717948724,561.7683161461147,3262.5014038704117,18.443955301927165
663,228.25925925925927,5406.888888888889,11.148148148148149,137259.89173789165,52470171.71794873,418.5925925925928,370.48602097500475,7243.629733631387,20.459535493079816
664,0.0,1051.0,0.0,0.0,357685.6153846154,0.0,0.0,598.0682363949915,0.0
665,1054.4074074074074,4321.888888888889,23.814814814814813,879937.0968660968,13088648.102564104,378.5413105413105,938.0496238824985,3617.823669357602,19.456138119917593
666,85.22222222222223,1523.6296296296296,6.0,16756.564102564098,3965187.857549857,39.84615384615385,129.4471479120498,1991.277945830229,6.312380996593428
667,1747.2222222222222,6004.62962962963,26.62962962962963,3051405.487179487,14753416.549857555,409.08831908831905,1746.8272631200507,3841.017645085421,20.22593184721829
668,0.0,147.33333333333334,0.0,0.0,9119.307692307695,0.0,0.0,95.49506632443214,0.0
669,0.0,1560.0,0.0,0.0,657526.8461538461,0.0,0.0,810.880290889997,0.0
671,0.0,17.333333333333332,0.0,0.0,380.3076923076924,0.0,0.0,19.501479233834864,0.0
673,0.0,96.66666666666667,0.0,0.0,2659.384615384616,0.0,0.0,51.56922158986517,0.0
674,0.0,5790.0,0.0,0.0,23651545.846153848,0.0,0.0,4863.2854991408685,0.0
675,0.0,15444.666666666666,0.0,0.0,389822282.5384616,0.0,0.0,19743.917608682976,0.0
676,0.0,1342.6666666666667,0.0,0.0,1507678.8461538455,0.0,0.0,1227.8757454049842,0.0
677,0.0,404.0,0.0,0.0,70671.46153846153,0.0,0.0,265.8410456239998,0.0
678,0.0,2956.6666666666665,0.0,0.0,111788.53846153844,0.0,0.0,334.3479302486235,0.0
679,0.0,2445.0,0.25925925925925924,0.0,12415898.076923076,0.19943019943019946,0.0,3523.6200244809424,0.4465760847047225
680,1065.9259259259259,2527.185185185185,14.11111111111111,1365098.2250712253,629867.0028490031,74.25641025641026,1168.3741802484449,793.6416085671183,8.617215922582552
681,166.14814814814815,710.6296296296297,6.111111111111111,42439.05413105413,362805.3960113961,29.94871794871795,206.00741280607872,602.3332931288093,5.472542183365785
682,0.0,864.3333333333334,0.0,0.0,288178.15384615376,0.0,0.0,536.8222739847461,0.0
683,104.0,442.3333333333333,10.62962962962963,8891.0,151892.30769230778,43.62678062678063,94.29209935090002,389.73363684997446,6.605057200871211
684,0.0,946.3333333333334,0.0,0.0,225880.84615384616,0.0,0.0,475.2692354380264,0.0
686,0.0,1263.0,0.0,0.0,292473.0,0.0,0.0,540.8077292347068,0.0
687,0.0,760.0,0.0,0.0,223717.84615384616,0.0,0.0,472.98820931799787,0.0
688,0.0,916.3333333333334,0.0,0.0,294563.30769230775,0.0,0.0,542.7368678211457,0.0
689,18.037037037037038,425.3333333333333,0.07407407407407407,8784.03703703704,100110.69230769234,0.07122507122507125,93.72319369844926,316.40273751611625,0.26688025634181195
690,0.0,2910.0,0.0,0.0,14795105.538461538,0.0,0.0,3846.4406323848984,0.0
691,0.0,362.3333333333333,0.0,0.0,49161.0,0.0,0.0,221.7227999101581,0.0
692,0.0,6150.333333333333,0.0,0.0,23814482.076923072,0.0,0.0,4880.008409513561,0.0
693,595.0370370370371,1990.0740740740741,1.8518518518518519,628016.2678062677,1904308.3019943023,1.2849002849002849,792.4747742397027,1379.9667756849447,1.133534421577168
694,104.81481481481481,314.44444444444446,0.07407407407407407,296625.9259259259,821425.6410256412,0.07122507122507124,544.6337539355469,906.3253505367933,0.2668802563418119
695,0.0,736.0,0.0,0.0,358880.53846153844,0.0,0.0,599.0663890267409,0.0
696,0.0,468.3333333333333,0.0,0.0,41339.30769230771,0.0,0.0,203.32070158325666,0.0
697,8146.925925925926,12305.333333333334,12.851851851851851,152749808.9173789,126249653.46153846,134.43874643874645,12359.199363930453,11236.087106352392,11.594772375460694
698,0.0,655.6666666666666,0.0,0.0,892866.6923076923,0.0,0.0,944.9162356038191,0.0
699,2093.5555555555557,3812.703703703704,29.62962962962963,11936605.564102564,10146083.139601141,1293.1652421652423,3454.9392996263427,3185.291688307547,35.96060681030344
700,166.44444444444446,685.6296296296297,6.888888888888889,151822.33333333334,236359.85754985755,91.87179487179486,389.6438544791042,486.16854849923965,9.584977562404351
701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,0.0,7951.666666666667,0.0,0.0,98944535.30769227,0.0,0.0,9947.08677491517,0.0
703,0.0,1084.6666666666667,0.0,0.0,529131.0000000002,0.0,0.0,727.413912432255,0.0
704,2279.259259259259,33210.555555555555,16.666666666666668,31007678.430199437,1871041572.487179,156.0769230769231,5568.453863524366,43255.53805568923,12.493075004854614
705,3989.0,5788.333333333333,0.6666666666666666,33048251.307692308,24809398.153846163,0.23076923076923073,5748.760849756433,4980.903347169684,0.48038446141526137
706,0.0,528.3333333333334,0.0,0.0,148730.076923077,0.0,0.0,385.65538622334446,0.0
707,0.0,1606.0,0.0,0.0,804982.8461538461,0.0,0.0,897.2083627306681,0.0
708,1322.2222222222222,5299.666666666667,0.2222222222222222,14524102.564102562,25332729.46153846,0.17948717948717954,3811.0500605610737,5033.162967909788,0.42365927286816174
709,0.0,2077.3333333333335,0.0,0.0,461559.6923076923,0.0,0.0,679.3818457301404,0.0
710,3213.1111111111113,5215.407407407408,1.037037037037037,17813392.333333325,11586997.943019943,0.11396011396011393,4220.591467239316,3403.96797032815,0.3375797890278888
711,0.0,2275.3333333333335,0.0,0.0,3466008.2307692296,0.0,0.0,1861.721845703388,0.0
712,0.0,202.0,0.0,0.0,14626.384615384615,0.0,0.0,120.93959076904723,0.0
713,2880.5925925925926,4290.740740740741,17.40740740740741,6157370.635327636,1296582.584045584,199.25071225071224,2481.4049720526546,1138.6758028717322,14.115619442685192
714,134.07407407407408,4637.777777777777,26.074074074074073,45170.37891737894,40948175.79487179,773.4558404558404,212.5332419114218,6399.07616729726,27.811074061528807
715,0.0,617.0,0.0,0.0,22475.076923076922,0.0,0.0,149.91690005825535,0.0
716,0.0,562.3333333333334,0.0,0.0,656762.0769230769,0.0,0.0,810.408586407546,0.0
717,0.0,9731.666666666666,0.0,0.0,9772087.384615384,0.0,0.0,3126.0338105361857,0.0
718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,0.0,759.0,0.0,0.0,202200.92307692306,0.0,0.0,449.6675695187758,0.0
721,0.0,1436.0,0.0,0.0,4282814.769230769,0.0,0.0,2069.496259776946,0.0
722,0.0,1492.6666666666667,0.0,0.0,193190.07692307697,0.0,0.0,439.5339314809233,0.0
723,0.0,2574.6666666666665,0.0,0.0,9192188.307692312,0.0,0.0,3031.8621848118873,0.0
724,0.07407407407407407,1081.2222222222222,0.3333333333333333,0.1481481481481481,2428009.5641025654,0.38461538461538447,0.38490017945975047,1558.2071634101048,0.6201736729460422
725,346.962962962963,2528.1481481481483,1.6296296296296295,287329.03703703714,8164169.0541310515,1.934472934472935,536.0308172456479,2857.3010086672793,1.3908533116302866
726,0.0,704.3333333333334,0.0,0.0,991339.1538461534,0.0,0.0,995.6601598166683,0.0
727,1716.4814814814815,3227.296296296296,12.592592592592593,7251683.797720798,5969704.293447294,302.63532763532766,2692.895058802106,2443.2978315070995,17.396417091899345
728,1383.3333333333333,7090.333333333333,0.3333333333333333,24840144.23076925,70849509.4615385,0.23076923076923073,4983.988787183339,8417.21506565791,0.48038446141526137
729,0.0,651.6666666666666,0.0,0.0,197947.61538461532,0.0,0.0,444.9130424977619,0.0
730,0.0,970.6666666666666,0.0,0.0,164039.76923076922,0.0,0.0,405.01823320780164,0.0
731,4616.666666666667,7823.333333333333,0.2222222222222222,77466778.84615389,88352046.23076925,0.17948717948717963,8801.521393836061,9399.576917647371,0.42365927286816185
732,0.0,504.0,0.0,0.0,59901.230769230766,0.0,0.0,244.74727939086628,0.0
733,0.0,28.0,0.0,0.0,1248.2307692307693,0.0,0.0,35.330309498089164,0.0
734,0.0,321.6666666666667,0.0,0.0,55780.84615384616,0.0,0.0,236.17969039239205,0.0
735,0.0,1239.6666666666667,0.0,0.0,540270.2307692309,0.0,0.0,735.0307685867516,0.0
737,0.0,6954.666666666667,0.0,0.0,85562763.46153846,0.0,0.0,9250.014241153278,0.0
738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,254.8148148148148,3704.5925925925926,14.925925925925926,241180.61823361833,21231134.78917379,426.071225071225,491.1014337523546,4607.725554888636,20.641492801423666
740,0.0,378.3333333333333,0.0,0.0,38812.384615384624,0.0,0.0,197.00859020708876,0.0
741,1157.0740740740741,4422.962962962963,16.25925925925926,2081506.8404558408,14302458.806267807,264.81481481481484,1442.7428185424596,3781.859173246382,16.273131684307568
742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,0.0,1400.6666666666667,0.0,0.0,1550431.615384616,0.0,0.0,1245.1632886431466,0.0
744,388.85185185185185,4781.62962962963,11.703703703703704,240372.9002849003,35255506.85754986,211.52421652421657,490.27839059548637,5937.634786474313,14.543872129670852
745,0.0,1209.0,0.14814814814814814,0.0,3035799.0,0.13105413105413113,0.0,1742.354441553153,0.36201399289824576
746,3249.8888888888887,4963.111111111111,23.37037037037037,24952908.64102564,20217601.41025641,469.47293447293447,4995.288644415419,4496.3987156675075,21.66732411888774
747,0.0,2327.0,0.0,0.0,2723222.076923077,0.0,0.0,1650.2187966821482,0.0
748,0.0,5499.666666666667,0.0,0.0,36502990.84615383,0.0,0.0,6041.770505915781,0.0
749,0.0,3613.6666666666665,0.0,0.0,9992406.692307694,0.0,0.0,3161.0768248031704,0.0
750,0.0,280.6666666666667,0.0,0.0,15394.384615384615,0.0,0.0,124.07410936768643,0.0
751,0.0,1782.0,0.0,0.0,1098298.3846153845,0.0,0.0,1047.9973209008622,0.0
752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,0.0,250.33333333333334,0.0,0.0,130154.07692307694,0.0,0.0,360.76873052286135,0.0
756,0.0,393.3333333333333,0.0,0.0,99502.84615384616,0.0,0.0,315.44071733662753,0.0
758,232.0,866.6666666666666,0.48148148148148145,195629.53846153847,185961.00000000006,0.2592592592592594,442.3002808743608,431.2319561442543,0.5091750772173157
759,0.0,4072.3333333333335,0.0,0.0,34443482.07692309,0.0,0.0,5868.85696511025,0.0
761,75.74074074074075,1199.0740740740741,6.333333333333333,21005.891737891732,2365794.5327635338,42.23076923076923,144.93409446328263,1538.1139531138563,6.49852054169018
762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,848.8518518518518,1748.6296296296296,15.333333333333334,2118740.054131054,1817240.4729344724,358.3076923076923,1455.5892463641842,1348.0506195742325,18.929017203956796
765,60.0,340.0,0.5185185185185185,13084.615384615385,99381.46153846153,0.2592592592592594,114.38800367440366,315.2482538230173,0.5091750772173157
766,972.4814814814815,7065.555555555556,6.296296296296297,923045.1823361824,61394823.948717944,10.985754985754983,960.7524042833213,7835.484921095691,3.3144765779463556
767,1643.7037037037037,5830.222222222223,18.703703703703702,1894927.2165242163,22158967.948717948,223.37037037037038,1376.5635533909128,4707.331297956194,14.945580295537887
768,0.0,308.3333333333333,0.0,0.0,50162.07692307692,0.0,0.0,223.96891954705885,0.0
769,0.0,820.3333333333334,0.0,0.0,134121.00000000003,0.0,0.0,366.2253404667679,0.0
770,0.0,16200.333333333334,0.0,0.0,180013125.00000003,0.0,0.0,13416.89699595253,0.0
771,0.0,3554.0,0.0,0.0,839937.4615384615,0.0,0.0,916.4810208282884,0.0
772,0.0,2481.0,0.0,0.0,12784211.307692308,0.0,0.0,3575.5015463137906,0.0
773,3149.5185185185187,7249.925925925926,28.074074074074073,20963984.490028493,24117299.148148146,585.3789173789172,4578.644394362647,4910.936687450587,24.19460512963411
774,0.0,1325.6666666666667,0.0,0.0,921983.7692307695,0.0,0.0,960.199859003723,0.0
775,0.0,315.3333333333333,0.0,0.0,206519.07692307694,0.0,0.0,454.4437004988373,0.0
776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,0.0,3634.6666666666665,0.0,0.0,10284577.153846158,0.0,0.0,3206.957616471748,0.0
779,220.77777777777777,1762.1851851851852,6.555555555555555,142563.02564102568,3825880.233618234,66.1025641025641,377.5751920360045,1955.9857447379911,8.130348338328691
780,0.0,4737.333333333333,0.0,0.0,46610987.076923095,0.0,0.0,6827.223965633696,0.0
781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,1341.5925925925926,2524.5555555555557,13.222222222222221,5069436.635327636,4347711.564102564,157.02564102564102,2251.540946846767,2085.1166787742513,12.530987232682069
783,0.0,747.6666666666666,0.0,0.0,562547.9999999999,0.0,0.0,750.0319993173624,0.0
784,0.0,10.666666666666666,0.0,0.0,236.30769230769226,0.0,0.0,15.372302765288364,0.0
785,1510.1851851851852,7281.148148148148,15.777777777777779,5606511.002849003,51578961.74643875,231.02564102564108,2367.807214037706,7181.84946559302,15.199527657978095
786,1223.7407407407406,4089.8518518518517,30.0,1381530.276353276,11195766.900284898,495.53846153846155,1175.3851608529335,3346.0076061307595,22.26069319537156
787,0.0,1573.3333333333333,0.0,0.0,2237220.2307692314,0.0,0.0,1495.7340107015123,0.0
788,0.0,750.0,0.0,0.0,1168269.2307692308,0.0,0.0,1080.8650381843381,0.0
789,0.0,10969.333333333334,0.0,0.0,109542894.4615385,0.0,0.0,10466.274144199477,0.0
791,983.5925925925926,1772.4074074074074,8.925925925925926,1740919.2507122506,1262852.3276353274,120.45584045584047,1319.43899090191,1123.767025515221,10.975237603616629
792,0.0,1712.0,0.0,0.0,6087345.230769231,0.0,0.0,2467.2545938287826,0.0
793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,0.0,3820.6666666666665,0.0,0.0,30317871.692307703,0.0,0.0,5506.166696741727,0.0
795,0.0,1577.0,0.3333333333333333,0.0,5165160.230769231,0.23076923076923073,0.0,2272.6988869556017,0.48038446141526137
796,0.0,634.3333333333334,0.0,0.0,764028.2307692305,0.0,0.0,874.0870842022724,0.0
797,0.0,1010.6666666666666,0.0,0.0,386563.3846153846,0.0,0.0,621.7422171731502,0.0
798,404.25925925925924,4210.481481481482,1.1111111111111112,975441.5840455844,18077206.797720805,4.333333333333334,987.6444623677006,4251.729859447893,2.081665999466133
799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,2236.740740740741,4876.740740740741,31.37037037037037,5144189.199430198,2301371.4301994303,536.7037037037038,2268.080509909249,1517.0271685765651,23.166866505932646
802,0.0,3477.3333333333335,0.0,0.0,7151548.384615382,0.0,0.0,2674.2379072579506,0.0
803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,4453.62962962963,10284.037037037036,9.11111111111111,16008508.857549857,17125998.652421653,37.333333333333336,4001.0634658237873,4138.356999150949,6.110100926607787
